text,label,label_text
"langer , geen eindeloos ophoopen en vermenigvuldigen van onder den grond gistende en rottende , zich ontbindende en oplossende menschelijke overblijfselen , maar verbranden . — Het woord verbranden is echter niet gelukkig gekozen , omdat het een vooroordeel der massa in de hand werkt . Onder het woord verbranden stelt het gros der menschen zich een dagelijksch , huishoudelijk verbrandings - proces voor ; men ziet , in zijne verbeelding , een vuur , met vlammen en rook ,",1,Y
", die bij condensatie en chemische verbinding het daardoor verloren arbeidsvermogen als warmte teruggeeft . Ook kan men de warmte door meteoren ontwikkeld , bij hunne vereeniging mat de zon als bron van nieuwe warmte beschouwen , daar dan de massa beweging der meteoren in moleculaire beweging overgaat . Wanneer een hoeveelheid meteoren , waarvan de massa gelijk is aan die der aarde , uit verwijderde deelen van bet heelal aansnellende , met de zon vertenigd wordt , zal er",0,N
"het aantal personen , dat den dood vond in den gloed , is niet gering . — De minister Lanza , die zich op het terrein bevindt , meldt van daar , dat de beide dorpen San - Sebastiano en Massa di Somma geheel zijn vernield door de uitbarsting van den 2 ? sten de bevolking was gevlugt , doch een twaalftal was door het vuur achterhaald en verbrand en een even groot aantal gewond . De lavastroom legde gemiddeld",0,N
"de Droogmakerij , in drie perceelen en daarna in massa ( bestek n """""""" . 37 ) . Deze Aanbesteding zal geschieden , voor de drie perceelen afzonderlijk , bij inschrijving en opbod volgens § 433 , en voor de massa bij enkele inschrijving , volgens § 434 der Algemeene Voorschriften . De Bestekken liggen ter lezing aan het gebouw van het Ministerie van Binnenlandsche Zaken , aan dat van het Provinciaal Bestuur van Zuidholland te ' s Gravenhage ,",0,N
"Het ontwaken van den godsdienstigen geest laat zich niet belemmeren door den toorn der liberalen of de maatregelen der bureaucraten . De beweging neemt van dag tot dag toe , en het liberalisme ziet zijn rijk bedreigd . Want de massa ' s , die aan deze beweging deelnemen , de massa ' s , welke nog in God en Christus gelooven en het geloof der Roomsch - Katholieke Kerk belijden , verbergen zich niet in den nacht der Catacomben",1,Y
"Het kan zoo har J gemaakt worden als ivoor , maar blijft altijd elastisch en wordt zonder moeite tot alle denkbare vormen verwerkt . Met evenveel gemak kan men het elke kleur geven , daar deze zich aan de geheele massa meedeelt . Al het celluloïde , in Amerika gebruikt , wordt door een enkele maatschappij gemaakt , wier factorijen te Newark de ruwe stof aan hen verkoopen , die zich in Amerika bezig houden met het vervaardigen van afgewerkte",0,N
"het bestuur der algemeene zaak wordt gegeven , dan zal de een van oordeel zijn dat de grondslagen der maatschappij worden aangetast , en de ander beweren , dat hierdoor slechts voldaan wordt aan de » regtmatige eischen ook der massa van het volk """""""" , welk beginsel eveneens door den duitschen conservatief wordt gehuldigd . Wij komen dus niet veel verder met dit programma . Ook het stelsel , dat alle inrigtingen die den stoffelijken en [ geestelijken toestand",1,Y
", ten overstaan van den Notaris Mr . P . G . Dalen aldaar . Boekjes , bevattende de voorwaarden , de beschrijving van de tollen , tolhuizen en bijbehoorende gronden , de opbrengst over de laatste jaren en de massa ' s , zijn , te rekenen van den 7den Maart 1870 , voor tien centen verkrijgbaar bij de Ontvangers der Registratie en Domeinen te Alphen , Brielle , Delft , Dordrecht , Gorinchem , ' sGravenhage , Leiden",0,N
"gaan . Er bestaat — gelooft de Telegraph — ook onder de arbeidende klasse een toenemend getal personen , die de dronkenschap als een walgelijke ondeugd beschouwen ; en de invloed van de zulken moet ten langen laatste op de massa een heilzamen invloed uitoefenen . Merkwaardig is het , dat ook de Saturday Riview in haar jongsta nummer gewezen heeft op het misbruik van sterken drank door vrouwen en dat meer bepaaldelijk in de hoogere standen der maatschappij .",1,Y
"wilde dien man zien , „ wiens eenigste wensch was honderd jaar oud te worden ! """""""" De getergde reiziger slaagde er ter nauwernood in zich met zijn beide bewakers en zijn knecht door de vlucht te onttrekken aan de massa nieuwsgierigen , die als uit den grond oprezen . Te voet , ditmaal te voet ! beklom hij de bergen der Gele rivier , en hij liep door totdat zijn metgezellen en hij van vermoeienis neervielen in een klein",1,Y
"om tot Stal en Koetshuis te worden ingerigt . 4 ° . Een stuk Gronds aan de Walstraat naast het 3de perceel gelegen en geschikt om te worden bebouwd . De voorschreven perceelen zullen zoowel ieder afzonderlijk als in verschillende massa ' s , bij biljetten op te geven , alsook in generale massa geveild worden . De te veilen goederen , aan of zeer nabij elkander liggende , bieden , zoo door hunne ligging , als door hunne uitgebreidheid",0,N
"als ons hoofdstation . Hij wist , dat de Cholera in de Kraton hevig gewoed Ind , want hij gaf een bivouak - order uit waarin om die reden voor het rivierwater werd gewaarschuwd . Hij wist , dat de massa lijken in de Kraton moesten begraven riju , want wij vonden in den omtrek geen enkel graf . Hij wist , wat het beteekende op een kerkhof te logeeren , want we hadden leergeld betaald te Badjoa ; bovendien",0,N
"gevoel de plaats innamen van grappig """""""" heid en akeligheid . Maar — zij hebben waarschijnlijk wel eens ondervonden dat de smaak van het / / groote """""""" publiek niet in die rigting ligt , en de bijval van de massa is voor zoo velen — ook elders dan op het tooneel — een onweerstaanbaar lokaas 1 Laat ons nog ' t getuigenis geven dat het gehalte der vertoonde stukken vrij was van die bijmenging van dubbelzinnigheden , die menigeen",1,Y
". — Zoo lang de mannen van het onderwijs alleen praten vanen aandringen op verbetering van dit of dat , en ze geene ondersteuning , openlijke ondersteuning vinden bij de massa , zullen hunne pogingen weinig baten . Zoolang die massa zoo onverschillig blijft , als ze veelal toont te zijn , zal er van die ondersteuning en van verbetering ook al geen sprake zijn . Maar die onverschilligheid zal minderen , ja voor wezenlijke belangstelling plaats maken , als",1,Y
"goede prijzen . Het einde van deze veenbeweging zal vrij zeker zijn , dat de prijs van de turf opslaat , maar ook dat de exploitatie op nog veel grooter schaal zal plaats vinden . Er zit nog eene verbazende massa veen , die niet geëxploiteerd kan worden , bjj gebrek aan waterwegen , maar er zijn ook eigenaren , die stil blijven zitten , in de overtuiging , dat het kapitaal dat zij in veen hebben , meer in",0,N
", thans niet in veel erger mate binnen ' s hui S ) in kotten en kroegen , in ' t geheim geschiede ; uw plicht is het ook te waken dat listige ondernemers van pu . blieke vermakelijkheden de massa niet trekken tot hun schouwspelen , die dikwijls niet verheffender zijn dan de kermisvertooningen , maar integendeel nog gevaarlijker omdat zij veelvuldiger voorkomen . Gij moet liet volk leiden naar inderdaad goede spelen , — naar spelen , die",1,Y
"en ze te beheerschen . Zóó is het ten allen tijcie geweest en zóó is het nog . Op de meest schaamteloo » wijze hebben de in de geheime wetenschappen ingewijde priesters , de grootste macht over de onnoozele onontwikkelde massa uitgeoefend . Ten allen tijde waren priesters en vorsten nauw met elkander verbonden en sloten wederzijdscha verdragen om de geestelijke duisternis te bevorderen en te behouden , want dat was het beste middel om de menschen te bedriegen en",1,Y
"meter in de lengte bedraagt het oliebekken . In weerwil van sterk vervoer nam de hoeveelheid nog niet af . De qualiteit van de olie zou zeer goed zijn . Ongelukken waren bij het voor den dag komen van de massa olie met de daarbij natuurlijke sterke ontwikkeling van gas , niet voorgekomen . — Den 14 Mei brak te Orenburg voor de tweede maal brand uit , die , door een sterken wind aan - oewakkerd een groot gedeelte",0,N
"haren < j r0 ® D en Jicht van dezen tweeden Absalom waren zoo qt0 > gezaaid , dat iedere dame er jaloersch van m ° f j ^ e Zijn mannelijk , forsch gelaat was verborgen ^ het zijdeachtige massa . Hij vlocht eerst met y ^ eie ylec ^ ' haar ten weerszijden vau het voorhoofd , stu ^ rf0 ] geD s ten met twee kammetjes vast , en wikkel lint """""""" ® met niet minder zorgvuldigheid",0,N
"taal van de Allocutie zullen lezen . Ja , die Allocutie verheft zich met hevigheid , ( o gruwel 1 ) tegen den wil van het Italiaansche Volk , ( van welk volk ? van de minderheid of van de massa ' s ? ) uitgespioken bij plechtige plebiscieten , tegen de nationale souvereiniteit , die met den naam van usurpatie wordt bestempeld , tegen de vrye instellingen , de legitieme machten van den Staat , tegen de belangrijkste wetten",1,Y
"de dames het meest onder dien toestand leden , of liever hare kleederen . En niet alleen de natheid van den grond deed zich als plaag gelden , neen , ook de lucht ontlaadde van tijd tot tijd zulke geweldige massa ' s water , dat velen tot een spoedigen terugtogt gedwongen werden , te meer daar het dak van het hoofdgebouw niet tegen het water bestand was en ook het regenwater doorliet . Aan den ingang wordt men dadelijk",0,N
"naar het scheen in het belang van de Gemeentenaren , dat hij in perceelen geschiedde , waardoor de koopers dier perceelen , behoefte aan uitweg hebbende , ons eene communicatie door ïde Pasch """""""" verzekerden . Wat gebeurt ? de massa wordt gekocht — en als de kooper de wegen afsluit is de Loolaan niet te bereiken dan langs den Rijksstraatweg , daarom betreurden eenigen aanvankelijk dezen uitslag van den verkoop . Maar , wat men niet had kunnen en",0,N
"gebleken dat wij een vijand tegenover ons hadden , die in dapperheid niet achterstond en die zijn grond duim voor duim a outrance verdedigde . Vieleïi honderden Atchineezen — en hun verlies moet zeer groot zijn — steeds stonden de massa ' s pal en met eene onversaagdheid , ongekend in onze Indische geschiedenis , werd de strijd telkens verwoeder hervat . Men liet de onzen geen oogenblik rust . De Sumatra Ct . meldt , dat de Atchmezen ,",1,Y
"bescheiden eenige uren goleden gestolen waren geworden ; tusschen 6 en 8 ure ' s ochtends was iemand na het uitligten eener glasruit heimelijk het locaal der stedelijke secretarie binnen gedrongen , had er de bedoelde bescheiden uit eene groote massa stukken genomen en zich daarmede heimelijk weder verwijderd . De burgemeester der stad , de heer Hall , vreezende dat de verdwijning dier thans beslissend gewigt hebbende stukken de bevolking in haren argwaan zou stijven , en geene magt",0,N
"en tooneelkijkers naar de vensters der vleugel van het gebouw , waar de ex - keizer logeerde . \ Vat de politie ook deed om de mensch . n uit een i ® aan » het hielp niet ; de massa werd hoe ger hoe grooter . Eindelijk maakte men een charge aarbij eenige honderden respectable dames en heeren wi elkander gedreven werden . Dit ging met groot g mor gepaard ; het was schande voor de natie , zeide",1,Y
"de kracht voor Holland ' s onafhankelijkheid , en wil dat Nederland , eenmaal aangevallen , zich liever tot den laatsten man verdedige , dan zich schandelijk overgevo . » ' tls waar , zegt hij , dat tegenover de massa gewapende mannen , waarmee Duitschland Holland zou kunnen overstroomen , Nederland slechts een betrekkelijk klein leger kan stellen . Het zou moegelijk zijn een leger van 150 . 000 strijders slechts op de been te brengen . Men kan",1,Y
"al hare bureaux en administratieve instellingen sluit , voorloopig tot 1 Mei . De regtbanken en andere colleges liobben onbepaald verlof , en eindelijk is alles officieel gesuspendeerd en de schoepvaart belemmerd met het doel , om de bewoners in massa ' s de stad te doen verlaten . Donderdag vergaderden eenige Londensche kooplieden en bankiers , ten einde een comité te vormen en eone inschrijving te openen ton behoeve van de zoo vreeselijk door de gele koorts geteisterde bevolking",1,Y
"de minste interruptie of verzwakking had er een oogenblik plaats . Wel een bewijs , met het oog op hun vuurwapenen — trompladers — en de gebrekkige wijze , waarop zij hun ammunitie met zich voeren , dat hier een massa vijanden vereenigd was . Eenige oogenblikken echter nog en de stelling zou de onze wezen . Daar dringen eensklaps dé troepen van den linkervleugel met een bewonderenswaardig élan vooiwaarts en vegen de benting van vijanden schoon . Deze hadden",1,Y
"in kalk , begaven zich Zaterdag naar den kalkhoven , gelegen aan den weg van Hamoir naar Lassus . Zij haalden er twee kubiek meter kalk uit en daar deze met een korst bedekt was , klommen zij op de massa , ten einde de korst aan stukken te slaan . Eensklaps barstte zij onder hunne voeten open en de twee ongelukkigen zonken tot aan den hals midden in de brandende kalk . Tilman was binnen het kwartier verstikt ;",0,N
"het grootste der beide eilanden , zooals oorspronkelijk het plan was geweest . Terwijl men met de ontscheping van het gezelschap bezig was , liet Salvé Kristiansen , die op het halfdek stond , het oog gaan over de rotsachtige massa , die , beschenen door de stralen der ondergaande zon en met een zoom van schuim rondom haar voet , veel geleek op den romp van een gestrand schip . Van daar onderscheidde hij duidelijk het witte huisje en",0,N
"s standbeeld van het voetstuk genomen . Door middel van ® grooten , stevigen kraan en een groote hoeveelheid ster ' om het beeld bevestigde kettingen , werd de rui ® ! ( - duizend K . G . wegende massa naar beneden gebrsj ! Het beeld werd dwars op planken gelegd , die op rokwaren geplaatst , zoodat het vervoer naar het © gemakkelijk kan geschieden . Een der balken van stellage , waarop het beeld lag , is",0,N
